#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
TAF1	TBP	9606.ENSP00000406549	9606.ENSP00000230354	0	0	0	0	0.049	0.999	0.900	0.998	0.999
TARDBP	TBK1	9606.ENSP00000240185	9606.ENSP00000329967	0	0	0	0	0.075	0.071	0	0.711	0.730
TARDBP	VAPB	9606.ENSP00000240185	9606.ENSP00000417175	0	0	0	0	0.075	0.071	0	0.883	0.891
TARDBP	VCP	9606.ENSP00000240185	9606.ENSP00000351777	0	0	0	0	0.154	0.379	0	0.938	0.964
TARDBP	UBQLN2	9606.ENSP00000240185	9606.ENSP00000345195	0	0	0	0	0.111	0.420	0	0.943	0.968
TBK1	UBQLN2	9606.ENSP00000329967	9606.ENSP00000345195	0	0	0	0	0.049	0.398	0	0.674	0.797
THAP1	TOR1A	9606.ENSP00000254250	9606.ENSP00000345719	0	0	0	0	0.049	0.292	0	0.958	0.969
UBQLN2	VAPB	9606.ENSP00000345195	9606.ENSP00000417175	0	0	0	0	0.138	0	0	0.715	0.743
UBQLN2	VCP	9606.ENSP00000345195	9606.ENSP00000351777	0	0	0	0	0.119	0.283	0	0.910	0.938
VAPB	VCP	9606.ENSP00000417175	9606.ENSP00000351777	0	0	0	0	0.068	0.330	0	0.689	0.789
VPS13C	VPS35	9606.ENSP00000493560	9606.ENSP00000299138	0	0	0	0	0.118	0.125	0	0.751	0.791
VPS35	WASHC5	9606.ENSP00000299138	9606.ENSP00000318016	0	0	0	0	0.065	0.487	0	0.806	0.898
